time,X_value,Y_value,Z_value
132.902,-5.72661,-2.63889,-0.79447
132.959,-5.88322,-2.59707,-0.84553
133.081,-5.78319,-2.53085,-0.82044
133.200,-5.72235,-2.63271,-0.80333
133.262,-5.87714,-2.62647,-0.84303
133.409,-6.02910,-2.78956,-0.85491
133.540,-5.81544,-2.89124,-0.78970
133.560,-5.82316,-2.81266,-0.79197
133.685,-5.92454,-2.74112,-0.81964
133.814,-5.95881,-2.60138,-0.82991
133.861,-5.96506,-2.67730,-0.83119
133.981,-6.03154,-2.67997,-0.84973
134.102,-5.97781,-2.75428,-0.83439
134.192,-6.08451,-2.69599,-0.64910
134.325,-6.18756,-2.71585,-0.55294
134.408,-6.07972,-2.82717,-0.20069
134.461,-6.09672,-2.98763,-0.05060
134.593,-6.16421,-3.06649,0.20825
134.724,-6.22129,-3.18856,0.50936
134.762,-6.24121,-3.26484,0.54463
134.881,-6.36935,-3.23300,0.33465
135.006,-6.37830,-3.26246,0.15455
135.114,-6.33849,-3.23126,0.15002
135.198,-6.46475,-3.19419,0.38404
135.302,-6.50809,-3.15719,0.70370
135.369,-6.38670,-3.16113,0.82125
135.535,-6.21898,-3.18642,0.90159
135.622,-6.31044,-3.35967,0.87754
135.662,-6.19559,-3.38657,0.90570
135.782,-6.37002,-3.57873,0.60270
135.918,-6.44526,-3.45749,0.51169
135.962,-6.39574,-3.36506,0.51874
136.083,-6.51113,-3.52633,0.48550
136.214,-6.46122,-3.72274,0.49781
136.290,-6.46164,-3.68812,0.49822
136.418,-6.45389,-3.62327,0.50183
136.504,-6.35420,-3.74448,0.52889
136.565,-6.30017,-3.73504,0.54346
136.684,-6.15302,-3.48297,0.58280
136.805,-6.06597,-3.01529,0.57543
136.864,-6.01923,-2.83624,0.41569
136.984,-6.10220,-2.41879,0.24780
137.103,-6.25426,-1.93806,0.19133
137.185,-6.25198,-1.67825,0.09048
137.284,-6.17336,-1.41094,-0.09010
137.411,-6.20433,-1.32364,0.20915
137.467,-6.29829,-1.26052,0.44637
137.585,-6.46330,-0.82370,0.59310
137.718,-6.42069,-0.88359,0.62703
137.765,-6.31339,-0.77895,0.65809
137.885,-6.35442,-0.40350,0.64891
138.004,-6.10185,-0.05621,0.41090
138.065,-6.15193,0.12369,0.36952
138.186,-5.84348,0.10508,0.44137
138.306,-6.13328,0.22205,0.36154
138.367,-6.10183,0.42568,0.37008
138.499,-6.05449,0.51400,0.38432
138.626,-5.90712,0.60633,0.39520
138.665,-5.80072,0.77505,0.42131
138.785,-5.84362,1.43344,0.13887
138.906,-5.89089,1.82833,0.04978
138.969,-5.78734,1.90092,0.07183
139.086,-5.88991,2.10731,0.03838
139.206,-5.92250,2.43821,-0.01112
139.286,-6.04329,2.58709,-0.07029
139.405,-6.12570,2.90062,-0.14169
139.546,-6.20706,3.42829,-0.20898
139.566,-6.29415,3.64114,-0.24717
139.687,-6.37372,4.04566,-0.47207
139.814,-6.42507,4.31062,-0.65370
139.866,-6.46015,4.48962,-0.68005
139.987,-6.55627,4.76815,-0.68383
140.106,-6.63856,4.90105,-0.70499
140.182,-6.60788,4.95859,-0.69480
140.326,-6.71845,5.10945,-0.51306
140.462,-6.62681,5.24119,-0.28043
140.468,-6.70229,5.19984,-0.26057
140.587,-6.77757,5.12623,0.12086
140.708,-6.80124,5.06966,0.22856
140.767,-6.82204,5.10197,0.23141
140.888,-6.67885,5.17102,0.26758
141.007,-6.70358,5.18446,0.27248
141.115,-6.75585,5.24630,0.25377
141.209,-6.71429,5.26950,0.27222
141.315,-6.65098,5.39127,0.28213
141.368,-6.74863,5.31968,0.25273
141.488,-6.73495,5.16954,0.24166
141.624,-6.75850,4.92328,0.21937
141.668,-6.79080,4.80408,0.18309
141.788,-6.77251,4.69493,0.16842
141.913,-6.70353,4.65141,0.18842
142.003,-6.69837,4.61056,0.19188
142.097,-6.66684,4.59419,0.50238
142.208,-6.66057,4.47007,0.53964
142.276,-6.59211,4.50470,0.56193
142.389,-6.54382,4.40388,0.60521
142.531,-6.45021,4.55834,0.64506
142.569,-6.52223,4.54610,0.62589
142.689,-6.81735,4.55899,0.54327
142.809,-6.97290,4.44219,0.49865
142.877,-7.06926,4.30436,0.47117
142.990,-7.18176,4.33585,0.44053
143.110,-7.32203,4.26097,0.40131
143.188,-7.33518,4.29568,0.39776
143.311,-7.26129,4.16826,0.72766
143.438,-6.94046,4.09075,0.62209
143.470,-6.86382,3.96961,0.36969
143.590,-6.75690,3.41018,0.04464
143.710,-6.70618,3.27564,-0.01783
143.770,-6.73363,3.35709,-0.03492
143.890,-6.77038,3.38958,0.11189
144.010,-6.59747,3.20683,0.43602
144.098,-6.60071,3.06995,0.47507
144.241,-6.58883,2.93635,0.49687
144.325,-6.83689,2.97871,0.43029
144.371,-6.90950,3.00252,0.40994
144.500,-6.94260,3.06222,0.50456
144.626,-6.97470,3.16425,0.71160
144.672,-6.87800,3.27345,0.75754
144.791,-6.67451,3.49255,0.62498
144.911,-6.55546,3.46856,0.48972
145.015,-6.42400,3.50298,0.51038
145.096,-6.35799,3.25898,0.50066
145.212,-6.40624,2.77332,0.44244
145.294,-6.36963,2.63981,0.44352
145.392,-6.38030,2.72003,0.17966
145.563,-6.32128,2.98308,0.12272
145.571,-6.24290,3.10376,0.12498
145.693,-6.14483,2.94108,0.02422
145.812,-6.20353,2.82586,-0.22285
145.876,-6.23678,2.91406,-0.47554
145.992,-6.39563,2.98362,-0.71353
146.113,-6.51335,2.99537,-0.77150
146.193,-6.51543,2.83997,-0.65710
146.316,-6.41832,2.60822,-0.36076
146.454,-6.56798,2.66526,-0.36408
146.472,-6.58621,2.70796,-0.36593
146.593,-6.55491,2.63124,-0.39588
146.716,-6.66983,2.61896,-0.43469
146.773,-6.71519,2.55470,-0.44852
146.893,-6.52903,2.43165,-0.34187
147.013,-6.27013,2.45104,-0.22572
147.094,-6.02677,2.46794,-0.13590
147.223,-5.82928,2.57630,-0.03339
147.370,-5.51154,2.49185,-0.22373
147.375,-5.42793,2.40966,-0.49115
147.494,-5.38375,2.32543,-0.95350
147.616,-5.60824,1.86267,-1.11719
147.675,-5.75432,1.26511,-1.16696
147.794,-6.03534,1.15517,-1.31174
147.872,-6.41585,1.46747,-1.35632
148.003,-6.54673,1.86381,-1.21429
148.143,-6.58185,1.49608,-1.12378
148.155,-6.50947,1.14865,-0.95031
148.274,-6.00050,1.22996,-0.72908
148.431,-5.20394,2.11992,-0.48516
148.454,-4.70468,2.83660,-0.33529
148.575,-5.22427,5.12460,-0.13557
148.694,-5.22763,6.01656,-0.20389
148.786,-5.19434,4.51725,-0.68040
148.922,-4.13388,5.53047,-1.45498
148.997,-5.18410,4.38058,-2.55007
149.055,-5.25708,3.86554,-2.58089
149.187,-5.41566,5.42358,-2.26499
149.298,-6.20069,6.37605,-1.70139
149.356,-6.54026,5.06435,-1.49811
149.476,-6.53586,2.97676,-0.73345
149.595,-6.42783,3.20286,-0.25324
149.691,-6.57203,3.49192,-0.21363
149.780,-6.44567,3.61951,-0.16299
149.896,-6.40111,3.47055,-0.16432
149.970,-6.39135,3.55163,-0.16255
150.080,-6.40279,2.89356,-0.16469
150.218,-6.45616,2.97959,-0.17891
150.256,-6.61509,2.74158,-0.22331
150.377,-6.49410,2.95686,-0.19009
150.501,-6.70857,3.00390,-0.24975
150.559,-6.68574,2.99473,-0.24297
150.676,-6.76528,3.12923,-0.26619
150.797,-6.83460,3.18205,-0.28554
150.865,-6.75800,3.35511,-0.26425
150.996,-7.03548,3.60959,-0.34239
151.128,-7.15988,3.78737,-0.10646
151.157,-7.22647,3.81179,-0.06773
151.278,-7.06650,3.79521,0.03811
151.397,-7.09221,3.84065,-0.58641
151.457,-7.07957,3.97634,-0.75884
151.577,-7.21577,4.31999,-1.22922
151.697,-7.27925,4.58186,-1.33675
151.771,-7.25218,4.67100,-1.33685
151.909,-7.36045,5.13287,-1.27102
151.999,-7.40032,5.52286,-1.06617
152.059,-7.26953,5.64219,-1.00647
152.180,-7.02424,5.83732,-0.92128
152.300,-6.71777,5.82630,-0.82339
152.358,-6.61713,5.84146,-0.97890
152.478,-6.61425,6.14191,-1.13915
152.598,-6.56984,6.33992,-1.14526
152.683,-6.56443,6.39654,-1.14606
152.828,-6.57295,6.51279,-1.15032
152.904,-6.62788,6.64970,-1.16925
152.961,-6.59713,6.79504,-1.16077
153.082,-6.67609,6.79579,-1.29182
153.207,-6.53457,6.69418,-1.46387
153.259,-6.48739,6.69023,-1.46809
153.379,-6.60175,6.94219,-1.51599
153.500,-6.43168,7.37924,-1.46816
153.563,-6.51994,7.43745,-1.49699
153.679,-6.64116,7.75549,-1.53950
153.799,-6.93658,7.96248,-1.63629
153.862,-6.95298,8.04952,-1.61618
153.985,-6.97492,8.11022,-1.60129
154.099,-6.91424,8.11948,-1.42116
154.160,-6.95984,8.15641,-1.25080
154.283,-6.84247,8.16641,-0.88913
154.429,-6.73553,8.24626,-0.73583
154.460,-6.86364,8.27340,-0.78718
154.581,-7.10862,8.58054,-1.06514
154.701,-7.27264,8.50095,-1.27166
154.764,-7.32176,8.40359,-1.29602
154.881,-7.37184,8.27766,-1.31486
155.001,-7.54619,8.49696,-1.07866
155.070,-7.53286,8.55494,-1.03640
155.213,-7.52026,8.40240,-1.01326
155.329,-7.46318,8.16683,-1.01647
155.362,-7.49692,8.05855,-1.04192
155.481,-7.42355,8.08796,-1.09437
155.605,-7.19641,8.21738,-1.06387
155.661,-7.17194,8.21979,-1.05965
155.783,-7.09110,8.25610,-0.97943
155.901,-7.08456,8.78231,-0.46987
155.987,-7.18219,9.05033,-0.19278
156.111,-7.42137,8.78602,0.21360
156.202,-7.43338,8.08899,0.39677
156.263,-7.23881,8.10247,0.30401
156.383,-7.45116,8.50697,-0.43810
156.518,-7.24937,7.82447,-1.41741
156.562,-7.40262,7.37247,-0.86885
156.683,-7.17377,7.52518,-4.81944
156.802,-5.15293,5.77415,-2.76772
156.905,-5.29452,4.86188,-2.33890
156.983,-5.51603,4.16318,-2.13026
157.107,-4.93142,2.77663,-1.19156
157.163,-5.51019,2.87374,-1.10368
157.284,-5.57083,2.75933,-0.59688
157.412,-5.68469,3.73718,-0.32887
157.463,-5.82206,4.11503,-0.35858
157.584,-6.15443,4.84610,-0.47912
157.703,-5.77490,5.16983,-0.38916
157.764,-5.78207,5.00440,-0.39155
157.889,-5.61630,4.91125,-0.34787
158.003,-5.39273,4.96649,-0.01942
158.064,-5.54208,4.82461,-0.00131
158.191,-5.53841,4.50848,0.02398
158.354,-5.70641,4.60223,-0.01730
158.364,-5.69955,4.62211,-0.01539
158.488,-5.87130,4.54595,-0.06046
158.604,-5.76825,4.62487,-0.03320
158.668,-5.74493,4.78451,-0.02687
158.785,-5.84379,4.91042,-0.05347
158.904,-5.57274,4.91801,0.01831
158.977,-5.61782,4.84314,0.00616
159.110,-5.58638,4.68059,0.01453
159.244,-5.52383,4.72045,0.03162
159.265,-5.49525,4.74825,0.03788
159.385,-5.89218,4.49242,-0.06703
159.506,-5.73249,5.08960,-0.02400
159.565,-6.08326,5.06004,-0.11928
159.686,-6.61327,5.91229,-0.26288
159.805,-6.41927,6.53925,-0.15382
159.896,-6.66666,6.36764,-0.08197
160.026,-6.59233,5.45727,0.47570
160.118,-6.63699,5.30298,0.62323
160.166,-6.73292,5.51457,0.80776
160.290,-6.93088,5.95776,0.92084
160.423,-6.80594,6.01114,0.64259
160.467,-6.71969,5.92025,0.39441
160.587,-6.69027,5.73984,-0.02547
160.706,-6.70549,5.75474,-0.20813
160.769,-6.68945,5.86755,-0.22133
160.894,-6.46152,5.79191,-0.17134
161.007,-6.47439,5.62511,-0.20795
161.076,-6.54089,5.58010,-0.23138
161.200,-6.23302,5.66656,-0.18373
161.334,-6.36340,5.50854,-0.22673
161.367,-6.43177,5.46131,-0.48164
161.487,-6.40528,5.44511,-0.58339
161.608,-6.38825,5.42505,-0.88939
161.671,-6.43834,5.46623,-0.96209
161.787,-6.51635,5.75138,-1.01219
161.908,-6.49478,6.03551,-1.08076
161.995,-6.55336,6.12028,-1.11937
162.126,-6.60327,6.40367,-1.18389
162.218,-6.73433,6.77077,-1.54920
162.268,-6.70293,6.94975,-1.59059
162.388,-6.55266,6.96761,-1.54561
162.509,-6.53069,6.63258,-1.53514
162.568,-6.50380,6.48755,-1.53180
162.688,-6.39316,6.42816,-1.50099
162.808,-6.08305,6.42153,-1.45538
162.896,-6.02858,6.33240,-1.46002
163.042,-6.01691,6.21335,-1.46540
163.145,-6.09909,6.36743,-1.49383
163.169,-6.21040,6.55132,-1.53107
163.290,-6.53560,7.05630,-1.60736
163.413,-6.89491,7.19700,-1.66973
163.469,-6.94425,7.20951,-1.65148
163.589,-7.03705,7.09559,-1.66020
163.710,-7.10462,7.23977,-1.65176
163.816,-7.10563,7.36271,-1.75108
163.928,-7.51865,7.69128,-2.10451
164.017,-7.87071,8.08316,-1.96537
164.130,-8.05738,8.27993,-1.80957
164.189,-8.21136,8.62270,-1.47231
164.309,-8.28169,8.89807,-1.09628
164.369,-8.38157,9.00549,-0.98418
164.489,-8.53166,9.13112,-0.95816
164.610,-8.58527,9.20825,-0.96642
164.726,-8.47709,9.29008,-0.93395
164.798,-8.19189,9.41680,-1.09502
164.911,-8.06250,9.49530,-1.17014
164.976,-8.02495,9.52247,-1.16920
165.146,-7.85674,9.38476,-1.15523
165.210,-7.66264,9.26747,-1.11063
165.270,-7.60858,9.32188,-1.09977
165.391,-7.30244,9.57620,-1.05420
165.511,-7.36293,9.82230,-1.08359
165.578,-7.56248,9.90660,-1.14843
165.691,-7.68702,10.20080,-1.19125
165.811,-7.61235,10.61866,-1.17188
165.895,-7.56683,10.87213,-1.04744
166.003,-7.68674,11.11994,-0.81126
166.155,-7.86817,11.36538,-0.88229
166.172,-7.90197,11.42199,-1.18589
166.308,-7.98152,11.58777,-1.58906
166.412,-7.94691,11.72962,-1.77609
166.472,-7.89559,11.84754,-1.77811
166.592,-7.93829,12.12430,-1.44019
166.711,-8.01011,12.34943,-1.05995
166.779,-8.05283,12.50500,-1.00271
166.892,-7.99605,12.78945,-0.95333
167.012,-8.02203,12.99022,-1.00749
167.079,-8.05565,13.07718,-1.04596
167.229,-8.01708,13.26375,-1.07385
167.354,-7.89914,13.54242,-1.01210
167.373,-7.86675,13.66956,-0.98465
167.493,-7.88200,13.95522,-0.94254
167.617,-7.90479,14.19501,-0.93984
167.674,-7.94800,14.29648,-0.93731
167.793,-7.88123,14.51085,-0.62752
167.913,-7.89936,14.66607,-0.51296
168.003,-7.94616,14.74104,-0.51809
168.128,-8.00826,14.87114,-0.65119
168.222,-7.93105,15.00671,-0.86760
168.277,-7.88611,15.07100,-0.87455
168.394,-7.79073,15.20577,-0.85432
168.514,-7.72501,15.32327,-0.83503
168.573,-7.73355,15.35098,-0.83806
168.693,-7.74432,15.44810,-0.87865
168.761,-7.71639,15.48818,-0.88204
168.915,-7.68685,15.56191,-0.96060
169.001,-7.55496,15.12572,-0.94303
169.055,-7.52603,14.80388,-0.93239
169.174,-7.45485,14.14370,-0.90224
169.320,-7.41429,13.81068,-0.83898
169.354,-7.39890,13.72273,-0.82678
169.475,-7.35707,13.38762,-0.76534
169.594,-7.31413,13.05488,-0.74111
169.722,-7.29443,12.90473,-0.73265
169.778,-7.26339,12.58424,-0.71990
169.895,-7.31752,12.21109,-0.73521
