time,X_value,Y_value,Z_value
115.796,-1.47559,-0.46398,-0.36965
115.813,-0.04878,0.31523,0.33984
115.819,-0.58050,0.50932,1.57382
115.838,-1.01571,0.28823,-1.06512
115.848,-0.93210,-0.03662,0.09926
115.864,-1.28168,-0.14320,-0.05305
115.888,-0.85081,-1.26517,-0.54671
115.889,0.40612,1.03343,1.42798
115.891,-0.84609,1.87981,0.98519
115.950,-3.00438,-1.18172,-3.06585
115.954,2.92477,-0.63963,-0.32155
115.955,2.28353,-0.77890,1.81763
115.957,1.42016,0.18556,0.91908
115.958,-0.42434,-0.97792,-4.01690
115.969,-1.41769,-1.66285,-1.05185
115.981,0.69873,0.59941,1.27063
115.989,-0.48980,0.33453,-1.47839
116.020,-0.58029,-0.39894,-2.13639
116.020,-0.58029,-0.39894,-2.13639
116.020,-2.24374,1.31425,2.69103
116.057,-0.82443,0.56222,0.90734
116.057,-0.82443,0.56222,0.90734
116.058,3.50425,-0.06091,2.53767
116.058,1.19043,-0.63716,-0.13489
116.067,1.03123,0.08047,-1.60055
116.082,-1.04069,0.13290,-1.87656
116.091,-2.76005,-2.72265,-2.48751
116.111,-2.91522,1.26507,2.87697
116.117,-3.00525,2.85439,-0.79153
116.133,-1.37851,2.87948,-1.88941
116.142,0.68869,-1.79153,1.39467
116.162,2.64750,-1.18397,-0.69799
116.169,1.60030,1.00920,1.44712
116.181,2.10748,0.64608,0.43634
116.189,-3.69890,-1.40600,3.27936
116.211,-2.11268,-3.18984,-1.78027
116.211,-2.11268,-3.18984,-1.78027
116.217,0.61463,-0.33946,-3.20370
116.239,-0.46107,-0.36625,-3.34032
116.239,-0.46107,-0.36625,-3.34032
116.240,-0.48615,1.49096,2.78232
116.258,-0.40263,0.31229,2.90235
116.270,1.82242,1.77969,3.81740
116.305,2.23520,-1.50110,-1.63187
116.307,-0.08932,-1.67038,-2.19592
116.307,-0.10548,1.09946,3.40931
116.318,-1.33152,1.52889,1.16051
116.333,-0.89201,0.91298,1.05770
116.339,0.88045,-2.68688,-3.49333
116.358,0.34497,0.59937,2.90083
116.368,-1.58584,-0.58746,-2.71158
116.384,-0.79548,1.28495,2.09496
116.389,-2.28092,-3.16921,-2.43355
116.409,0.75269,0.42871,2.06689
116.409,0.75269,0.42871,2.06689
116.435,1.74325,0.72193,-0.82891
116.435,-0.83978,0.80740,3.48252
116.436,-0.83978,0.80740,3.48252
116.440,0.51334,-0.63488,0.33232
116.455,0.47179,-0.60999,0.33679
116.461,1.27173,-0.33865,-1.78483
116.475,0.31341,0.10113,-1.24052
116.480,-1.99000,1.60919,0.56510
116.497,-2.00874,0.00105,-0.77550
116.508,-0.55171,-0.40951,-1.34068
116.526,-0.26893,2.45281,3.64259
116.552,0.48257,2.86956,3.63132
116.552,-0.13583,1.69387,0.61775
116.556,0.59642,-0.45208,-3.56522
116.575,0.54498,1.05274,6.95624
116.580,2.11828,-0.12738,-2.43525
116.599,0.57501,1.24820,1.16135
116.610,1.25591,-1.30896,-6.13913
116.626,-2.56193,-0.17131,-1.77148
116.632,-2.84459,-1.53487,-4.00062
116.666,-1.40047,5.36440,2.89477
116.666,-1.40047,5.36440,2.89477
116.667,1.26331,0.34008,-0.56915
116.708,2.90461,0.85159,3.64047
116.708,2.90461,0.85159,3.64047
116.708,2.33778,-2.86828,-0.83772
116.708,3.22689,0.64917,2.49379
116.710,1.75893,1.65888,2.85813
116.719,-1.63471,-0.69883,-1.57771
116.727,-0.28678,-0.43718,-2.89185
116.744,1.78223,-1.15104,-2.14861
116.749,1.42421,0.92612,-0.88864
116.770,-1.52439,0.04901,-2.15596
116.770,-1.52439,0.04901,-2.15596
116.777,-0.44034,0.94853,3.39158
116.796,1.43616,-1.41380,-0.47666
116.796,1.43616,-1.41380,-0.47666
116.811,3.35404,-0.64231,-0.04434
116.817,2.57604,-0.93261,2.79821
116.827,-3.44583,1.01312,1.01966
116.844,-1.17923,-0.27285,0.39158
116.851,1.41095,-0.92049,-0.88354
116.869,1.85235,0.42910,2.38620
116.877,-0.05261,0.64384,-1.24726
116.897,-0.74487,0.45696,0.98161
116.900,-0.11668,-0.05426,-0.56503
116.929,0.55141,1.55328,0.90281
116.929,-0.20115,0.29574,-0.07056
116.964,-1.00014,0.53815,1.78815
116.964,2.05406,0.58123,-1.40595
116.968,2.91696,1.43556,-0.67421
116.969,2.91696,1.43556,-0.67421
116.976,0.79261,0.26966,1.02640
116.994,2.09980,0.18109,-1.73015
117.002,0.37478,0.45867,0.54582
117.018,-0.64451,-1.72625,-1.47858
117.025,-0.18801,0.28071,2.62455
117.037,-1.87539,0.09202,-2.14547
117.040,-2.20984,-0.80674,-1.84063
117.061,-1.01815,0.81374,3.38097
117.091,-1.02812,0.11694,1.73117
117.092,0.30964,-0.35462,-0.28033
117.092,3.54573,-2.34170,-4.14118
117.109,1.27255,1.36748,0.75387
117.119,0.39292,-1.30612,-4.43225
117.135,0.40135,-1.29074,-4.43227
117.140,-2.04222,-3.15693,-1.81780
117.160,-2.69704,1.33913,-0.44105
117.169,-2.44878,0.15641,-3.12034
117.192,0.91356,0.44540,0.78324
117.193,1.16305,-0.68333,0.62616
117.228,2.96182,-2.03243,-1.74584
117.228,2.96182,-2.03243,-1.74584
117.228,1.94444,1.49386,3.64255
117.233,-0.66604,0.41095,-2.39482
117.240,-2.33731,-1.11129,-1.13459
117.256,-1.49185,-2.79579,-0.05315
117.262,-1.17265,-2.02602,-2.12637
117.278,0.08810,0.82317,-1.45527
117.288,0.34073,1.88274,3.37548
117.305,-1.89720,-0.60610,-0.76804
117.310,-0.98332,0.43165,1.84986
117.331,1.62323,1.35672,1.81062
117.334,1.62323,1.35672,1.81062
117.336,1.32192,1.66585,1.98332
117.353,0.73111,0.84146,-0.13332
117.354,0.73111,0.84146,-0.13332
117.362,-0.63290,3.87207,5.13741
117.378,-0.59144,-0.58269,-1.98873
117.387,-1.79049,-0.84851,-2.36959
117.402,-0.14782,0.50077,-0.12423
117.412,0.21511,0.10754,2.79706
117.431,-0.74134,-5.46476,-3.27460
117.439,-1.27873,-0.70832,2.43347
117.470,-1.96375,1.36652,4.81356
117.471,0.34714,-0.81009,2.51625
117.490,1.05552,-3.01641,-1.40918
117.490,2.69027,-2.14968,-0.45918
117.504,0.86214,1.19669,1.79393
117.512,-0.06181,1.45201,-4.47471
117.529,-0.38493,2.25068,4.71497
117.529,-0.38493,2.25068,4.71497
117.537,0.86799,-0.30318,-1.13066
117.557,0.09842,1.82935,5.77603
117.558,0.09842,1.82935,5.77603
117.561,-1.41204,-1.83978,-4.63951
117.580,-1.05126,1.99882,5.55915
117.585,-0.56328,0.35269,-5.70207
117.602,1.42012,1.98988,1.61419
117.607,2.07330,-2.49732,-5.39005
117.625,-0.49894,1.96168,3.14697
117.630,-1.06330,0.69257,-2.71054
117.649,-0.69099,-0.09984,-10.08754
117.649,-0.69099,-0.09984,-10.08754
117.660,-1.36004,2.26926,-5.54651
117.673,-0.78843,0.36054,-9.81033
117.683,-0.87729,3.94459,-0.33614
117.702,-1.82918,3.40045,-6.55806
117.705,1.32022,5.80487,1.11862
117.733,1.27177,2.09129,3.51544
117.734,-1.22771,-0.25677,-0.45249
117.764,0.51656,-0.10637,1.85057
117.765,-0.08020,3.45151,4.52619
117.769,-2.22127,3.26454,5.59972
117.769,-2.22127,3.26454,5.59972
117.775,-0.86310,0.97304,2.07342
117.794,0.73011,0.45412,-2.43703
117.794,0.73011,0.45412,-2.43703
117.802,3.18017,3.88323,9.05611
117.821,-0.63123,-2.14149,-0.25403
117.822,-0.74227,0.11601,1.85527
117.841,0.15973,2.13646,1.90125
117.858,0.26589,-3.13964,-6.28077
117.870,2.67140,1.93129,6.59165
117.871,-2.57788,-2.94667,-6.87511
117.904,0.28871,3.99410,6.19055
117.904,0.28871,3.99410,6.19055
117.905,0.13561,0.11884,-1.10256
117.912,2.13654,0.21558,-1.23839
117.922,-0.35125,-0.34410,-6.70090
117.938,-0.80311,1.62908,-4.73868
117.943,-1.75144,2.47206,-2.90889
117.956,-0.20543,-0.38525,-7.02066
117.963,1.24850,4.18603,3.35472
117.984,1.32328,0.77410,-2.66362
117.984,-0.65734,1.87169,0.98569
117.999,-0.01356,4.35913,6.95696
118.010,3.87533,-0.34845,2.92244
118.027,2.27222,-1.77137,0.55342
118.031,1.25405,-1.34692,-2.47080
118.051,-1.09345,2.46802,0.82333
118.051,-1.09345,2.46802,0.82333
118.062,-1.03818,-5.67923,-1.16538
118.076,0.49219,-2.47599,4.46561
118.084,0.41675,-1.30880,1.48379
118.101,-0.78539,-0.08537,-1.00501
118.111,1.81128,0.51689,-0.78347
118.152,2.94877,1.17533,6.46507
118.152,4.76004,-2.58898,2.87642
118.152,4.67154,-2.52671,2.88846
118.152,-3.01239,-2.25905,-1.59115
118.168,-3.88711,-1.36656,-0.74140
118.168,-3.88711,-1.36656,-0.74140
118.179,-2.80724,-0.12404,-3.14679
118.192,2.47558,-1.24871,0.82236
118.201,2.77870,-1.25086,5.41224
118.219,3.31994,-1.60500,2.90058
118.223,-2.30631,-1.89054,-2.26856
118.248,-2.24132,-1.74096,-2.26576
118.251,1.86932,1.09877,4.66144
118.292,1.56291,-1.58807,-6.44460
118.292,0.03454,2.76091,-0.21218
118.293,-2.03270,0.50582,0.22663
118.300,-1.58609,0.60287,-0.52836
118.314,-1.35542,-1.09457,-5.86411
118.322,3.30713,1.08081,-0.29399
118.338,2.43208,1.77494,5.87868
118.346,0.08013,2.42325,4.56647
118.359,-1.70628,-0.99113,0.69195
118.363,-2.23457,-0.94368,1.28846
118.395,0.14231,-0.46434,1.17203
118.395,1.80561,-2.36480,-3.14285
118.399,-0.16099,-0.30470,-3.68698
118.408,-1.07134,1.40410,0.01434
118.425,-2.17640,0.94123,-1.96955
118.431,0.50300,2.20511,3.37294
118.450,0.44741,0.47804,0.49311
118.463,-0.15608,1.27784,2.68104
118.477,0.59371,2.33715,0.25116
118.485,-1.10825,-0.10412,-3.57111
118.513,-0.36747,-0.11744,-2.82832
118.513,-0.78698,-0.06957,1.59976
118.524,-1.48660,-0.28846,1.62241
118.557,-2.94688,0.47950,-0.59955
118.557,-2.26932,1.27286,1.49482
118.560,0.15113,-0.71951,2.37628
118.569,1.00049,1.03257,3.12750
118.581,3.49971,-0.59510,1.19566
118.595,0.70127,-0.30229,-1.44854
118.602,0.98923,-0.06861,-1.61729
118.618,-0.65915,-2.23779,-2.16394
118.623,-0.79422,-2.32810,-2.14764
118.641,-2.88945,-0.90045,-0.21758
118.653,-3.19866,4.98220,-1.45039
118.685,-3.18382,4.87788,-1.45763
118.685,2.55176,0.21993,1.30735
118.691,3.63617,-1.30791,2.79714
118.691,3.63617,-1.30791,2.79714
118.701,1.26313,0.97802,-1.21587
118.715,-1.48303,0.40062,-0.20259
118.722,-2.26989,-0.71452,-2.37561
118.743,-0.79017,1.00116,2.04349
118.744,-1.46856,-0.42492,-7.94680
118.759,-0.29943,2.82846,-0.27279
118.772,0.35065,2.64616,4.67871
118.789,-0.88808,-2.50921,-5.32277
118.791,2.86499,-1.08601,-4.69688
118.809,0.72246,-2.96734,-8.39006
118.820,0.26240,2.85140,6.91982
118.836,-2.10376,0.99890,0.53004
118.843,1.03085,2.96611,6.98157
118.858,0.88628,-1.04366,-4.18328
118.863,1.31248,-0.67398,-4.39734
118.883,1.03039,1.93043,6.62934
118.892,-1.83094,0.89502,0.03672
118.916,-0.07606,3.68885,7.73261
118.917,0.35113,-1.89565,0.62766
118.962,-0.45334,-0.85126,-1.31431
118.963,1.41288,0.28468,2.77372
118.963,1.22828,0.29366,-1.67178
118.963,2.36504,-1.18432,-0.60104
118.981,2.79014,1.60584,4.19221
118.982,2.79014,1.60584,4.19221
118.989,-2.36482,-0.32210,-0.31501
119.009,-2.47806,0.72536,-2.54812
119.009,-2.47806,0.72536,-2.54812
119.012,-2.01190,1.78691,-1.64087
119.032,-0.63359,0.04570,-2.18997
119.047,0.53880,0.18981,-1.00344
119.057,0.86322,-1.33262,-1.78581
119.091,3.99004,3.57216,7.57396
119.091,1.34659,-2.25432,-4.46721
119.094,0.39796,0.78219,0.59713
119.108,-0.81671,-1.11066,-4.19241
119.111,-2.56883,-0.20518,-1.79585
119.130,-3.61599,0.97472,1.90506
119.130,-3.61599,0.97472,1.90506
119.142,-1.20155,1.70385,0.87476
119.158,2.24244,0.26823,4.91782
119.162,2.91301,1.45054,7.48386
119.186,2.69936,-1.47516,-0.05657
119.186,2.69936,-1.47516,-0.05657
119.187,0.11948,-1.18199,-2.37325
119.204,-3.10027,-2.15098,-5.99657
119.205,-3.10027,-2.15098,-5.99657
119.212,-0.05512,0.53216,0.63855
119.229,1.83473,-1.57057,-0.44867
119.239,0.06219,0.22384,5.57411
119.256,-3.53644,-1.99894,1.22512
119.262,2.75609,-2.35915,-2.08929
119.282,4.74762,-1.27077,-0.81429
119.292,-0.11974,-0.77484,-0.36811
119.322,-0.11177,-0.72197,-0.36539
119.322,-1.16073,0.14774,0.09765
119.352,2.67696,1.65505,0.32383
119.353,0.39663,-1.23725,-4.83082
119.355,-0.70616,4.14375,5.81673
119.361,-0.53900,-3.12343,-3.83473
119.382,-0.72650,0.98103,2.02421
119.382,-0.72650,0.98103,2.02421
119.387,1.60516,-2.63063,-4.61489
119.409,-0.11331,0.75149,2.57930
119.409,-0.11331,0.75149,2.57930
119.412,1.11367,0.78833,6.54969
119.429,1.50421,-4.42615,-6.33227
119.435,1.29817,1.40026,6.23223
119.460,-0.76271,-0.06191,5.31356
119.461,1.83943,-4.59305,-6.99895
119.482,-1.42890,1.98825,5.60186
119.483,-2.45362,0.28455,-0.74466
119.498,-3.19302,1.80517,-1.10670
119.502,-1.50073,0.87055,2.05543
119.520,1.32666,0.33869,3.69605
119.530,1.16260,-0.37176,-2.52570
119.546,0.96451,1.32863,1.98193
119.551,2.10546,0.23756,1.89819
119.570,0.63007,-1.03664,-10.27676
119.570,0.63007,-1.03664,-10.27676
119.583,-2.31248,4.54801,10.94035
119.635,-6.42629,-6.21006,-12.31897
119.635,-2.10027,5.48253,2.55843
119.635,-1.32894,-4.28153,-9.23445
119.636,-1.32894,-4.28153,-9.23445
119.636,1.45204,2.50768,13.58645
119.648,0.04787,-4.07678,-1.26747
119.648,0.04787,-4.07678,-1.26747
119.653,2.77805,4.63380,4.33260
119.670,0.01062,-1.26506,-7.37901
119.676,-2.48424,-1.87788,-1.30815
119.693,-2.09389,1.49600,7.74091
119.703,-3.01037,-2.34334,-8.30716
119.719,-0.79598,3.39468,1.18552
119.723,-0.00728,0.42258,-1.11225
119.749,-1.67937,-1.07776,-2.54286
119.749,-1.67937,-1.07776,-2.54286
119.749,-2.17702,0.39525,2.24658
119.766,3.50395,-0.20249,-3.91144
119.766,3.50395,-0.20249,-3.91144
119.773,1.05567,-2.46451,-5.05389
119.791,-1.34055,1.21028,3.71540
119.799,-5.31589,-1.72331,-8.55385
119.816,1.13309,2.77151,5.67778
119.824,-0.43435,-2.56217,0.02155
119.857,-0.04201,-0.08294,-0.71464
119.857,-2.66806,-0.11738,0.23387
119.875,-0.34148,-0.81133,0.01397
119.875,0.76053,0.94849,0.38235
119.891,1.46919,0.64773,-2.97221
119.891,1.46919,0.64773,-2.97221
119.900,-1.17828,-0.46583,-1.89114
119.920,-1.13171,0.94628,1.73766
119.923,0.54675,-1.62560,-3.33508
119.943,0.81146,1.38242,0.54195
119.943,0.81146,1.38242,0.54195
119.949,-1.04795,0.16395,-2.90657
119.970,-0.93040,0.10908,-2.92046
119.975,-4.59573,0.54801,0.15444
119.992,-0.74130,-0.70013,0.59678
119.994,2.37494,1.06772,4.51529
120.011,2.26269,1.04661,4.52163
120.020,1.19703,1.80252,-1.04177
120.037,0.12961,1.66640,-3.04488
120.043,-2.27828,-0.48669,1.03486
120.063,-2.38372,0.37798,1.23927
120.063,-2.38372,0.37798,1.23927
120.069,-2.29454,-1.04006,-1.06468
120.090,-3.30881,-1.37669,-4.54561
120.102,-0.96636,2.78982,-0.59956
120.144,2.48910,-1.84727,-4.61160
120.144,5.89873,0.66759,5.86869
120.144,3.67393,1.00940,2.56574
120.144,3.67393,1.00940,2.56574
120.144,-0.86739,-1.88868,-2.37978
120.162,-1.93571,-3.13934,2.34888
120.170,-3.07953,0.63328,5.55877
120.186,-0.95909,0.25529,-3.36084
120.198,-2.39844,3.82563,3.73370
120.210,0.03072,-0.37824,1.27351
120.214,0.97622,-4.37634,-3.11830
120.235,1.85178,1.94681,-0.17927
120.235,3.06338,-0.14467,2.41829
120.282,1.42877,-0.13127,-0.54468
120.282,0.37532,3.07461,3.17476
120.283,0.45705,-1.65446,-5.61636
120.283,0.51909,1.35430,1.62308
120.300,0.05423,-1.11840,0.52367
120.301,0.05423,-1.11840,0.52367
120.312,-1.33220,0.78949,1.32565
120.327,-0.16644,-0.61397,-1.88309
120.335,1.23912,1.66061,2.32074
120.353,0.66977,0.29476,4.43834
120.363,-0.76253,-1.59152,-0.31134
120.390,0.96085,0.56988,3.28294
120.390,1.01847,-1.42099,-5.28417
120.396,1.18468,0.80105,3.62216
120.401,0.89208,-2.34229,-2.35491
120.421,-0.90012,1.83384,-0.01445
120.421,-0.90012,1.83384,-0.01445
120.429,-1.53824,-1.52862,-0.26815
120.446,-1.71205,0.49925,1.77968
120.455,0.44546,-0.10195,1.28250
120.468,1.06151,-2.47256,-1.01437
120.473,1.53943,-0.56762,-2.28313
120.494,1.46187,-0.54641,-2.27510
120.511,2.49212,-2.06183,-2.90522
120.518,1.97819,-1.15492,-1.23115
120.524,-2.86901,-4.26539,-3.34325
120.542,-1.69437,-0.62923,2.01255
120.553,-2.38667,1.28007,5.11763
120.567,-1.46731,-0.31287,-9.63846
120.575,2.87713,1.74975,3.92321
120.591,1.10618,-0.92672,2.37893
120.595,0.56849,0.44646,6.25913
120.611,1.79096,-0.01947,-6.72130
120.623,-1.51054,0.54565,-2.25275
120.643,-0.45560,0.37998,-5.63628
120.643,0.29919,1.18917,-3.76131
120.665,-0.27970,-1.98683,-0.90765
120.665,-0.27970,-1.98683,-0.90765
120.669,-0.52223,3.37980,-1.65353
120.688,-1.25608,0.38906,-0.05033
120.694,-0.50429,-0.77323,1.82466
120.710,1.80235,0.25806,2.26684
120.714,3.38158,-1.66406,-3.66662
120.731,-0.01989,2.73669,2.99285
120.741,-1.29448,1.60699,2.29809
120.761,-1.34736,-0.86439,-4.16804
120.763,0.14906,3.17316,4.98943
120.783,2.72160,-1.02288,-3.01894
120.791,-1.10808,1.91128,0.63521
120.806,-1.51008,0.23400,-1.89458
120.815,-2.00668,-0.08283,6.40451
120.830,-0.16720,0.76916,1.87940
120.834,1.34564,-0.98293,-4.51114
120.852,1.93245,1.92598,3.13425
120.861,0.51054,-0.11202,-0.25326
120.880,0.95487,3.48370,2.16009
120.892,0.13304,-3.71572,-6.08303
120.912,-1.01787,2.08233,6.01856
120.912,-1.78546,-1.20619,-4.30090
120.926,-0.69722,4.50513,3.74762
120.936,1.32062,0.19983,3.35857
120.950,1.94986,1.06553,7.05058
120.955,1.60763,-1.14706,-2.77041
120.973,2.67907,1.96572,2.58745
120.982,1.71660,-1.98107,-4.03365
121.000,1.63045,-0.89057,-4.97701
121.004,-3.61666,-4.56495,-4.78400
121.033,-4.48079,1.33433,3.53668
121.034,-5.36081,-2.44181,-7.49097
121.046,0.07996,5.91233,2.10205
121.056,4.02069,1.82763,7.29675
121.071,1.67300,0.07532,7.11008
121.075,-1.53406,-4.00843,-6.39509
121.092,1.49670,1.63835,-1.47134
121.102,1.58160,-1.29802,-3.88011
121.121,-1.96530,0.06812,-2.81310
121.128,-2.16902,2.58946,-4.22929
121.151,-2.76862,1.15565,1.79371
121.152,-2.76862,1.15565,1.79371
121.167,1.40537,0.04401,-0.03668
121.167,2.79929,-3.39683,-5.94668
121.175,2.75160,4.72130,1.46392
121.190,1.55624,0.00219,-3.73265
121.196,1.01188,-0.84056,5.89227
121.213,-0.83377,1.25262,-3.44066
121.222,1.29317,1.45944,4.00151
121.239,-2.94627,-1.07731,-3.04978
121.244,-0.97179,-1.74956,-1.21497
121.264,0.26214,0.09249,3.60891
121.283,0.02018,0.53179,-1.81092
121.327,-0.68406,1.28154,6.47935
121.327,-1.13371,-1.97183,-0.81554
121.327,0.01267,1.12031,-0.37992
121.328,2.37485,-3.77238,-7.30758
121.333,2.23905,-3.69436,-7.29570
121.341,0.48264,-1.20327,-4.69223
121.360,0.71638,-2.06234,-5.46221
121.364,2.52597,4.72486,8.87204
121.382,-0.73523,-2.95925,-6.42029
121.393,-4.40372,5.28352,4.12652
121.418,-4.43099,5.26509,4.12690
121.419,5.44238,3.37249,4.65034
121.440,3.27013,-1.63170,-4.31347
121.441,2.89953,2.35135,2.20411
121.452,0.51711,-2.10235,0.02499
121.461,0.75869,-0.73399,-5.98928
121.479,0.65627,2.87757,2.06031
121.484,-4.22805,-4.31551,-3.51038
121.504,-3.44185,1.77105,0.61843
121.504,-3.44185,1.77105,0.61843
121.513,-2.18837,-0.89113,-4.57968
121.531,0.51158,4.02527,1.01194
121.548,1.23335,-5.72230,-7.30749
121.576,2.25932,0.64260,8.99561
121.576,2.56022,-0.86080,1.23666
121.576,1.22922,-3.47532,-7.95644
121.583,-3.06177,-2.65682,-3.54277
121.602,0.48639,0.32052,1.81013
121.605,-0.93965,0.93318,-1.92089
121.623,-1.31841,1.93985,2.32103
121.623,-1.31841,1.93985,2.32103
121.634,0.55133,-0.88234,3.15455
121.648,0.34025,-3.31289,-2.24403
121.655,3.12374,2.46662,5.28444
121.687,2.67332,-2.30101,-9.11668
121.687,2.67332,-2.30101,-9.11668
121.687,-1.29955,2.19949,4.16063
121.733,-1.27865,2.16982,4.15653
121.733,0.19617,-2.98729,-7.33563
121.733,-0.54522,4.52448,6.31145
121.733,-0.24455,-1.14079,-3.99812
121.734,0.60081,2.81511,6.79331
121.748,-1.88534,-0.17577,1.28231
121.756,-0.69040,-0.98503,-1.80595
121.773,-0.89084,1.72235,6.25683
121.782,0.12417,-0.88553,-0.00529
121.799,-0.05753,1.98694,-1.13043
121.804,0.54620,-0.62344,-1.95244
121.834,3.97940,-0.41388,-2.82327
121.834,3.93304,-0.44282,-2.81862
121.846,-3.33342,0.56342,3.97561
121.853,-2.35838,1.11836,3.06419
121.874,-2.28493,0.49014,-3.68333
121.874,-2.28493,0.49014,-3.68333
121.881,-2.85710,-0.19857,-2.11607
121.901,-0.16753,3.48666,7.07935
121.901,-0.16753,3.48666,7.07935
121.905,2.12603,2.93975,4.20724
121.919,0.33417,0.57323,-0.51711
121.930,0.85214,-1.03001,-2.35735
121.947,-0.17902,2.42754,3.97703
121.947,-0.77919,-0.25376,-4.34062
121.965,-1.46147,0.14328,-1.69775
121.971,-3.24555,2.64775,5.16570
121.989,-4.02047,-2.85316,-10.93890
121.995,0.61707,3.70401,-4.79137
122.015,1.45300,3.11376,0.70477
122.024,-0.41783,-3.82689,-1.42297
122.041,0.48689,-0.77503,0.40398
122.046,2.47474,1.21701,-2.46584
122.063,0.45271,-1.94148,-3.88453
122.081,-2.88349,-2.33535,-1.68175
122.111,-4.17478,0.54471,0.29246
122.111,-2.10327,1.85723,0.20730
122.114,0.47670,-1.57927,-5.08663
122.114,0.47670,-1.57927,-5.08663
122.120,0.40349,-2.18024,-0.81605
122.146,0.61871,-0.31640,-4.20501
122.146,0.61871,-0.31640,-4.20501
122.148,1.67839,1.67552,4.67347
122.161,-0.43173,-0.91333,-2.28436
122.166,0.63359,0.85430,-2.47494
122.184,1.93395,0.29573,-0.06761
122.195,-0.51275,-2.35337,-6.20060
122.213,-0.19550,0.07662,1.20009
122.214,-2.02226,1.00715,1.70461
122.239,-2.67822,-1.01439,-1.50151
122.239,-2.67822,-1.01439,-1.50151
122.240,-1.79058,-0.99896,3.81648
122.261,-1.56112,-1.59230,0.65137
122.261,-1.56112,-1.59230,0.65137
122.268,-0.66549,-0.86083,-1.87705
122.285,0.04686,1.31695,1.83699
122.292,2.60506,0.29518,0.52959
122.308,1.51572,0.56527,0.44312
122.316,-0.03404,0.12641,-2.64338
122.334,-3.13515,3.76918,4.72987
122.356,-1.87640,-2.72182,-9.06491
122.361,-1.83746,1.64505,1.26248
122.366,0.01337,-2.45357,1.94981
122.415,3.88147,0.61725,6.06063
122.416,2.71711,-1.82039,1.59002
122.416,-0.07748,-1.61163,1.85884
122.416,0.87443,-2.06802,-7.83451
122.435,-1.30824,0.42401,1.98374
122.435,-1.30824,0.42401,1.98374
122.443,-3.92196,1.57801,3.98947
122.469,-5.38920,-2.91433,-8.47299
122.470,-5.38920,-2.91433,-8.47299
122.470,2.64004,-1.09266,-2.34284
122.490,0.21202,3.60218,-4.30712
122.490,0.56485,3.30321,3.37546
122.516,0.65289,-0.91475,3.21964
122.516,3.00607,-0.55679,6.03275
122.522,3.90483,-2.33670,2.67944
122.532,3.15384,-2.31795,-4.66252
122.551,-4.31503,0.67130,1.02456
122.555,-3.31077,0.93366,-0.57772
122.575,-1.90282,-1.65820,-7.27123
122.584,2.82323,1.21967,5.96439
122.598,-0.48237,-3.70986,-3.79248
122.604,-2.32926,2.37990,8.52386
122.655,-1.02208,-1.28494,-4.32029
122.655,2.81476,3.76088,6.30673
122.655,1.50554,-2.56109,-6.41105
122.655,-0.73754,2.74295,2.24822
122.675,-3.81753,0.85378,-1.12243
122.675,-3.81753,0.85378,-1.12243
122.680,1.51092,1.66705,4.34534
122.698,0.35363,-2.51364,-2.22280
122.698,0.35363,-2.51364,-2.22280
122.709,0.30156,-1.07815,-1.60797
122.722,-1.70086,2.03270,4.19442
122.729,-0.49819,1.44634,3.62952
122.758,0.86034,-0.94935,-3.56241
122.758,2.36747,-1.77959,-1.41230
122.778,3.20449,2.86023,6.15581
122.778,0.25879,-0.44837,-2.13475
122.794,-1.36421,1.83942,3.97395
122.794,-1.36421,1.83942,3.97395
122.800,-0.53366,-2.12494,-4.93571
122.820,-1.24295,0.19988,-2.84535
122.820,-1.24295,0.19988,-2.84535
122.826,-0.36221,0.28526,-1.44022
122.843,0.28407,1.09249,3.42773
122.849,3.99409,0.42302,0.79685
122.862,4.44983,0.09544,0.29734
122.867,3.19570,-0.73247,-2.85824
122.888,3.42304,-0.04300,0.63572
122.888,-0.70093,0.93747,2.57279
122.903,-1.94766,-1.19276,-9.94596
122.913,-1.10230,-0.10904,0.88843
122.928,-2.47916,-2.41551,-6.18246
122.934,-0.91911,1.20520,3.24797
122.954,-1.18847,0.92808,3.42517
122.954,-1.18847,0.92808,3.42517
122.960,2.88548,3.62065,2.30802
122.978,3.03773,0.42001,4.49869
122.979,3.03773,0.42001,4.49869
122.989,2.20480,-2.37485,2.98882
123.002,0.43817,0.08043,-1.02736
123.019,-1.10964,-0.96707,-4.91398
123.023,-2.16002,0.02066,2.36744
123.056,-0.03365,-2.05731,-0.47410
123.056,0.38042,-0.27963,0.16987
123.056,-0.57641,1.36828,-1.93458
123.063,-1.99239,1.11178,1.61233
123.073,0.56282,1.36530,3.46650
123.089,-0.37626,-1.88086,-2.81712
123.095,0.76912,3.02754,1.36014
123.115,3.32594,-0.65461,-1.36360
123.116,3.32594,-0.65461,-1.36360
123.122,2.17596,0.68054,2.08489
123.148,-0.29573,-1.64931,-3.95635
123.151,-2.20437,1.50563,-1.56397
123.204,-2.14381,1.70476,3.74211
123.205,0.15807,0.16788,0.34138
123.206,0.16104,0.13441,0.33864
123.206,0.24151,0.13488,-1.36249
123.209,-1.40367,0.84733,0.76471
123.216,1.11096,0.44543,-1.22317
123.235,2.23352,0.36110,0.24228
123.235,2.23352,0.36110,0.24228
123.241,2.23354,-0.14168,-1.44527
123.260,1.10173,-0.47439,-1.43524
123.278,-1.28778,1.36979,-3.68805
